# datau_toado.txt - TOA DO CUM QUAI CAC MAP NHIEM VU DA TAU
# SINH TU DONG boi ReverseTools/gen_datau_spots.py - doc file add NPC cua
# may chu trong pak (\maps\<map>\v_NNN\NNN_Region_S.dat).
# Auto Da Tau (CoreClient.dll) nap tep nay luc chay de biet cho nao co quai
# ma chay toi danh - sua tay duoc, khong can dung lai DLL.
#
# Cot:  MapID <tab> X <tab> Y <tab> SoQuai      (X/Y = MPS tuyet doi)
# Dong bat dau bang # la chu thich.
# LUU Y KHI SUA TAY:
#   - Luu bang ANSI (KHONG phai UTF-8) - tep co dau UTF-8 se hong dong dau.
#   - Cac dong CUNG MOT MapID nen de LIEN TIEP nhau cho de doc.
#   - Toa do lay tu VI TRI CON QUAI THAT (khong phai tam hinh hoc) nen
#     chac chan khong roi vao o vat can.

# ---- map 1: Ph­îng T­êng (1344 quai, neo nhiem vu 48896,87456) [DANG BAT]
6	51030	110172	4
6	49570	112131	7
6	49651	98227	5
6	52998	103950	4
6	49979	98420	3
6	51929	99980	4
6	50944	98698	5
# ---- map 7: §Þa BiÓu TÇn L¨ng (274 quai, neo nhiem vu 77344,84192) 
7	76445	85176	5
7	76079	83362	7
7	78368	85600	7
7	75743	85197	5
7	76288	82528	9
7	79360	85376	5
7	79684	84367	7
7	75034	83479	6
7	75300	82710	7
7	78326	86549	7
7	80192	83520	8
7	80351	84390	5
7	74338	84491	6
7	74272	83264	8
7	80463	85254	8
7	74246	82469	13
7	74877	81463	7
7	77344	80384	9
7	73375	83610	5
7	75074	87506	6
7	74272	81184	7
7	73440	82304	6
7	82163	85382	6
7	72552	82791	5
# ---- map 8: tÇng 1 TÇn L¨ng (189 quai, neo nhiem vu 51296,111904) 
8	50529	112795	5
8	51433	109980	7
8	51940	109380	4
8	50639	108187	4
8	52861	108060	7
8	47488	110179	5
8	53408	108000	7
8	46786	110867	4
8	46627	109810	9
8	48768	107392	4
8	52418	106844	4
8	46503	108972	6
8	52024	106201	4
8	45749	110019	5
8	49456	105958	5
8	47476	106112	4
8	53514	104856	6
8	52608	103904	7
8	47142	104839	4
8	49880	103668	5
8	46828	104624	4
8	51835	103101	3
8	52587	103076	4
8	48377	103018	10
# ---- map 9: Tr­êng Giang Nguyªn §Çu (358 quai, neo nhiem vu 79296,182112) 
9	78427	181490	5
9	78187	184248	4
9	78272	185888	6
9	75200	183581	4
9	76399	178711	6
9	77206	186708	5
9	75043	185799	5
9	78963	187839	5
9	78464	187840	5
9	80312	188058	6
9	75168	186944	5
9	76041	187804	5
9	79639	188998	6
9	74369	187883	5
9	78432	189792	5
9	74147	188613	5
9	75519	189975	5
9	77283	190810	5
9	71200	185920	6
9	76480	191712	5
9	72301	189839	7
9	69279	189671	5
9	74048	194085	6
9	68007	191006	5
# ---- map 10: Nh¹n Th¹ch ®éng (266 quai, neo nhiem vu 51296,102688) 
10	52535	103342	4
10	52842	101691	9
10	53457	102618	6
10	51552	99840	6
10	53820	100743	10
10	54570	103924	7
10	55625	102557	6
10	55936	101824	4
10	55544	105168	8
10	54816	98496	6
10	53742	97585	5
10	53712	97205	5
10	56773	98728	8
10	57913	104080	10
10	56884	98100	4
10	58672	102167	5
10	55881	95837	9
10	59840	101984	5
10	59034	98847	4
10	59781	100735	10
10	59141	96847	7
10	61184	100864	7
10	57852	94612	9
10	56650	93576	8
# ---- map 11: Thµnh §« (682 quai, neo nhiem vu 99200,154304) [DANG BAT]
11	98960	154222	10
11	98805	155107	8
11	95844	152993	10
11	102112	152155	11
11	102873	153158	9
11	103744	154144	8
11	103697	155278	9
11	103300	152073	11
11	103751	152145	9
11	92640	156992	11
11	107040	155814	8
11	91788	157417	12
11	107161	153152	9
11	92876	160233	9
11	108274	156231	9
11	91635	160215	10
11	107849	160200	8
11	108256	161088	9
11	91640	164672	9
11	107270	165417	11
11	95835	168309	9
11	96700	170241	9
11	97841	170515	11
11	103680	170336	9
# ---- map 12: §Þa ®¹o hËu viÖn TÝn T­íng tù (46 quai, neo nhiem vu 50848,102016) 
12	52063	101660	2
12	51776	103104	3
12	53984	103520	3
12	54560	102752	3
12	55424	100896	2
12	53792	105856	2
12	56448	101216	2
12	55424	106624	2
12	56416	105568	2
12	55872	106464	2
12	56928	104928	3
12	58564	101559	2
12	59072	102656	3
# ---- map 13: Nga My ph¸i (548 quai, neo nhiem vu 59744,160672) 
13	57856	161280	9
13	57827	158726	5
13	57027	160167	6
13	56606	162080	7
13	56548	159022	8
13	56168	161368	6
13	64863	160522	7
13	54869	162319	7
13	53532	160636	7
13	66025	158688	5
13	66464	161408	6
13	67872	158496	5
13	60817	169205	6
13	69089	161180	12
13	69011	162065	8
13	68960	156864	5
13	70208	161372	9
13	70272	160160	8
13	69848	156015	5
13	71317	159261	5
13	71158	158156	6
13	71820	158451	5
13	71456	156288	5
13	72287	156149	5
# ---- map 14: M·nh Hæ ®éng (49 quai, neo nhiem vu 50848,102944) 
14	51665	102539	2
14	51474	103938	3
14	52064	101463	2
14	52864	103712	2
14	53747	103192	2
14	53768	103985	3
14	53994	105073	3
14	55072	103168	4
14	54432	105632	2
14	55552	102799	2
14	55008	105216	4
14	55904	104992	2
14	56352	102624	2
14	56404	104062	2
14	56448	105152	6
14	57440	102944	4
# ---- map 15: Gi¶ng Kinh §­êng (0 quai, neo nhiem vu 50816,102400) 
# ---- map 16: Nga Mi TiÒn ®iÖn (0 quai, neo nhiem vu 51040,101760) 
# ---- map 17: Nga Mi ChÝnh ®iÖn (0 quai, neo nhiem vu 50944,102752) 
# ---- map 18: Nga Mi Ph¸i T¶ Thiªn §iÖn (0 quai, neo nhiem vu 51456,102112) 
# ---- map 19: T©y Nam KiÕm C¸c Thôc §¹o (828 quai, neo nhiem vu 111552,130240) 
19	107214	130414	7
19	109952	125696	8
19	105898	128748	7
19	108181	125297	9
19	110168	124331	9
19	106017	125741	8
19	103760	132502	12
19	103072	131872	7
19	102698	129494	8
19	103993	125259	9
19	103871	124425	7
19	101660	128668	12
19	102042	133604	8
19	101725	132637	14
19	101895	124427	10
19	101887	123178	9
19	104874	119108	10
19	100784	122180	9
19	110190	116623	8
19	99200	122464	7
19	101826	119329	8
19	101138	119281	7
19	104850	116094	10
19	107153	111979	8
# ---- map 20: Giang T©n Th«n (636 quai, neo nhiem vu 118432,199424) 
20	119137	198256	7
20	116538	201063	8
20	118208	203386	6
20	116343	203334	6
20	116321	194867	7
20	122662	196507	6
20	120064	194240	7
20	122171	195243	6
20	113023	194949	6
20	116141	206244	7
20	114915	206131	6
20	120251	191029	5
20	111328	193920	6
20	119190	189759	5
20	113079	191151	5
20	115997	189103	5
20	118320	188521	5
20	111942	189759	5
20	118263	186557	7
20	112786	185946	7
20	109872	186710	7
20	112256	183936	6
20	110240	183712	7
20	113293	180512	5
# ---- map 21: Thanh Thµnh S¬n (812 quai, neo nhiem vu 71904,125536) [DANG BAT]
21	75408	128324	7
21	68288	119488	6
21	66290	132357	5
21	67142	133444	5
21	63827	131574	5
21	66784	134432	6
21	61676	126419	5
21	63049	134743	7
21	81236	134730	5
21	58676	124353	5
21	65152	138656	6
21	86787	126390	5
21	78368	112000	5
21	59904	134560	6
21	87744	126400	6
21	56699	120274	6
21	62062	138910	6
21	55849	119238	5
21	87808	133792	5
21	90592	121056	5
21	90912	119232	5
21	82688	107776	5
21	92687	118475	5
21	82304	104992	6
# ---- map 22: B¹ch V©n ®éng (267 quai, neo nhiem vu 56064,107904) 
22	54880	106929	6
22	54844	105917	8
22	58658	105744	5
22	53610	103961	6
22	57876	103210	5
22	55885	102760	7
22	56741	101763	6
22	52480	102656	8
22	60244	102833	6
22	56597	100989	4
22	52669	101852	5
22	57688	100946	8
22	62022	102774	5
22	56105	99991	6
22	56583	99616	4
22	60035	100579	4
22	53649	99758	8
22	58783	99452	4
22	55975	98792	7
22	58658	99081	5
22	54824	98619	5
22	57536	97914	6
22	55801	97570	5
22	55967	97151	4
# ---- map 23: ThÇn Tiªn ®éng (213 quai, neo nhiem vu 54720,98464) 
23	56058	98567	4
23	56489	98455	4
23	55840	100008	4
23	56857	99469	4
23	53678	101104	7
23	56845	100684	5
23	58206	98626	4
23	54979	102580	5
23	51692	101630	5
23	56835	102307	5
23	59367	99747	6
23	53092	103063	5
23	56909	102842	4
23	59684	99995	5
23	53957	103951	6
23	57908	103099	5
23	52495	104089	7
23	59712	101984	4
23	54690	104779	4
23	56774	104528	5
23	57655	105715	4
23	54779	106299	5
23	61888	102688	4
23	58665	106103	7
# ---- map 24: H­ëng Thñy ®éng (718 quai, neo nhiem vu 54144,102048) 
24	55802	103732	10
24	53075	104204	6
24	55960	98742	6
24	54931	106003	6
24	55517	97989	6
24	57840	98860	7
24	59172	100106	6
24	59030	104805	6
24	57997	96651	6
24	57808	108975	6
24	59543	108039	6
24	58661	94879	7
24	63105	98064	6
24	64193	105290	7
24	63678	97027	6
24	64921	95196	6
24	65951	108026	6
24	62756	91857	8
24	67690	99979	6
24	68144	101726	7
24	68191	101220	6
24	69031	103791	9
24	70025	102106	8
24	71318	104255	6
# ---- map 25: §­êng M«n (891 quai, neo nhiem vu 113024,184640) 
25	116256	180800	7
25	119151	182768	9
25	118336	180960	7
25	122686	175593	7
25	123324	170431	8
25	121504	161088	6
25	130463	160321	11
25	131563	160304	8
25	132433	160288	11
25	131558	159417	8
25	130647	158118	6
25	127356	156177	7
25	131523	157291	7
25	135744	160384	9
25	134715	156054	6
25	134048	155456	6
25	135392	156032	6
25	137649	154242	10
25	133760	149984	7
25	133403	149059	8
25	134559	148937	6
25	137988	151107	9
25	136807	149053	9
25	135859	148013	7
# ---- map 26: Tróc T¬ ®éng tÇng 1 (33 quai, neo nhiem vu 51296,102720) 
26	50516	103245	4
26	49568	102848	4
26	48578	103150	3
26	48610	103818	6
26	47328	103872	4
26	47808	105152	4
26	47456	105792	3
# ---- map 27: Tróc T¬ ®éng tÇng 2 (25 quai, neo nhiem vu 51424,102656) 
27	50551	101993	7
27	50561	103412	3
27	49782	101728	4
27	49027	102856	2
27	48832	101280	4
27	48672	101632	4
# ---- map 28: Tróc T¬ ®éng tÇng 3 (0 quai, neo nhiem vu 49632,102144) 
# ---- map 29: §­êng M«n ¸m KhÝ Phßng (0 quai, neo nhiem vu 51328,102432) 
# ---- map 30: §­êng M«n Háa KhÝ Phßng (0 quai, neo nhiem vu 51104,102560) 
# ---- map 31: §­êng M«n Vâ C«ng Phßng (0 quai, neo nhiem vu 51520,102688) 
# ---- map 32: §­êng M«n Y D­îc Phßng (0 quai, neo nhiem vu 51040,102560) 
# ---- map 33: §­êng M«n §¹i S¶nh (0 quai, neo nhiem vu 51072,102816) 
# ---- map 34: §­êng M«n NghÞ Sù phßng (0 quai, neo nhiem vu 51168,102752) 
# ---- map 35: §­êng M«n ChÝnh Phßng (0 quai, neo nhiem vu 51136,102656) 
# ---- map 36: §­êng M«n TÕ Tæ ®­êng (0 quai, neo nhiem vu 50944,102176) 
# ---- map 37: BiÖn Kinh (3030 quai, neo nhiem vu 66592,79264) [DANG BAT]
37	66072	80255	11
37	55690	79703	10
37	55695	78221	10
37	53931	81522	10
37	66155	92572	10
37	51864	75133	10
37	49665	79224	10
37	65898	99971	10
37	39242	94711	10
37	57785	110872	11
37	48614	107849	11
37	49906	108929	10
37	47706	107768	10
37	55716	112275	11
37	45537	107297	10
37	47712	109088	10
37	56061	113074	10
37	54762	113039	10
37	45496	109195	13
37	59853	115406	10
37	47636	112138	11
37	48725	113227	10
37	58822	118226	12
37	46468	114305	10
# ---- map 38: tÇng 1 Mª cung ThiÕt th¸p  (126 quai, neo nhiem vu 54464,100288) 
38	55284	100765	2
38	54912	99380	4
38	53444	99965	2
38	55538	100633	4
38	54697	99181	3
38	53531	101060	4
38	55767	100038	10
38	53602	98725	8
38	55752	101754	4
38	54838	102357	3
38	56874	100423	4
38	54748	97877	7
38	53089	98052	3
38	52301	98659	3
38	51699	100614	4
38	56832	98688	2
38	53898	103124	7
38	51557	99777	4
38	55573	97524	4
38	51648	99219	2
38	53666	97374	4
38	57006	102000	5
38	57789	99614	9
38	54784	103793	6
# ---- map 39: tÇng 2 Mª cung ThiÕt th¸p (75 quai, neo nhiem vu 54080,97024) 
39	55377	98250	2
39	54085	99050	5
39	55647	98366	3
39	51871	97379	4
39	52320	98976	4
39	55469	100266	2
39	51488	99887	4
39	53112	100979	5
39	50446	98987	5
39	53353	101186	2
39	56015	100926	5
39	52834	101377	2
39	53664	101632	2
39	51627	101201	2
39	51619	101572	3
39	54937	102234	5
39	50336	101184	3
39	50336	101471	3
39	51840	102880	3
39	53504	103424	2
# ---- map 40: tÇng 3 Mª cung ThiÕt th¸p (116 quai, neo nhiem vu 53376,100256) 
40	53373	101200	2
40	53513	101486	3
40	54448	99558	3
40	52059	100914	7
40	53478	98629	5
40	51301	100032	2
40	52006	98618	3
40	52338	98322	2
40	51502	101719	3
40	52576	102624	7
40	52729	97635	10
40	50624	100787	9
40	54336	102944	3
40	54249	103058	4
40	56233	99501	4
40	50368	100160	2
40	51580	97832	6
40	56354	99605	2
40	51808	102880	3
40	56252	99031	4
40	50773	102131	4
40	50396	98937	8
40	56455	99082	5
40	50014	99402	2
# ---- map 41: Phôc Ng­u S¬n T©y (447 quai, neo nhiem vu 66496,89728) 
41	67985	91997	8
41	69442	91623	6
41	67139	93636	8
41	70213	91391	6
41	63079	92421	6
41	63684	93961	7
41	69110	94459	8
41	71101	96146	6
41	69041	97817	10
41	64945	99097	7
41	63875	98905	7
41	58920	96404	7
41	64048	99572	7
41	57006	96049	6
41	59897	99660	8
41	55901	96555	6
41	53898	100769	7
41	56854	103760	9
41	53578	101792	9
41	56893	105945	10
41	51912	102730	10
41	55822	108025	8
41	52519	109155	7
41	53854	110323	7
# ---- map 42: Thiªn T©m ®éng (172 quai, neo nhiem vu 52736,99808) 
42	51389	99764	5
42	51505	101228	5
42	50848	98912	6
42	52354	101913	5
42	50735	100927	5
42	54172	97995	4
42	52895	97489	6
42	55065	99701	6
42	50894	98044	4
42	52727	96707	6
42	49600	100166	5
42	50533	96854	4
42	49546	101807	6
42	52837	96032	4
42	52146	95666	6
42	48611	101629	7
42	48365	101052	8
42	52836	94601	5
42	49793	95489	8
42	50704	94742	5
42	51931	94345	5
42	54624	94393	5
42	51416	94097	4
42	50313	93427	6
# ---- map 43: KiÕm C¸c Trung Nguyªn (363 quai, neo nhiem vu 53536,86816) 
43	50593	88571	8
43	49738	89737	6
43	57692	89732	8
43	48662	89708	7
43	59138	90586	5
43	58719	91573	6
43	58781	92339	5
43	57690	93583	6
43	52828	95455	5
43	53863	95669	8
43	55990	95946	7
43	49452	95644	7
43	53619	96883	6
43	58114	95852	6
43	52852	97690	5
43	51694	97849	6
43	51096	98067	5
43	57854	97579	13
43	50777	98547	5
43	49879	98959	8
43	55648	99648	5
43	54995	100892	7
43	57772	101107	8
43	55833	102837	6
# ---- map 45: Thiªn NhÉn Gi¸o (121 quai, neo nhiem vu 49888,103872) 
45	49897	102525	3
45	50886	104803	3
45	51456	103938	5
45	50016	102176	3
45	50191	101554	3
45	49664	100896	3
45	52995	104031	4
45	52802	102693	4
45	50495	100732	4
45	51571	100799	4
45	52961	102100	3
45	53619	104557	3
45	49639	100040	3
45	53696	102848	3
45	51513	100099	4
45	54085	101815	8
45	53792	100880	6
45	50432	98944	6
45	54816	103200	5
45	51825	99080	4
45	54664	101227	4
45	51071	98162	2
45	52935	98709	3
45	54383	98986	4
# ---- map 46: Thiªn NhÉn Gi¸o Néi ThÊt (38 quai, neo nhiem vu 51552,102432) 
46	52633	102781	5
46	51416	101272	3
46	52320	103456	2
46	50576	101561	3
46	53248	101760	2
46	53664	102400	2
46	49935	100854	3
46	52966	100597	4
46	52608	100256	2
46	50700	99941	4
46	54048	100864	2
# ---- map 47: Thiªn NhÉn Gi¸o Néi ThÊt T¶  (44 quai, neo nhiem vu 51392,97728) 
47	50528	98080	2
47	49957	98005	4
47	49544	98696	2
47	50636	100116	3
47	49441	99526	7
47	50944	100384	3
47	48537	97568	5
47	48364	98802	4
47	51584	101053	3
47	47904	98016	2
47	48000	98976	2
47	50298	101810	2
47	49958	101704	3
# ---- map 48: Thiªn NhÉn Gi¸o Néi ThÊt H÷u (27 quai, neo nhiem vu 53504,100416) 
48	52618	100949	3
48	51686	100854	4
48	50592	100064	3
48	50456	101925	6
48	50021	101730	2
48	49888	99296	2
48	49520	99956	4
# ---- map 49: Thiªn NhÉn Gi¸o Néi ThÊt (0 quai, neo nhiem vu 51456,102144) 
# ---- map 50: ThÊt S¸t ®éng (122 quai, neo nhiem vu 45600,102944) 
50	46763	102657	2
50	46442	104021	2
50	46946	101811	4
50	47456	103904	5
50	47712	102912	6
50	47839	101876	8
50	47602	101122	3
50	48213	103676	5
50	47623	104921	3
50	48909	103163	6
50	48759	101654	2
50	48775	100927	11
50	48800	105216	3
50	48672	105568	3
50	49660	103210	4
50	49924	103771	3
50	49928	102022	10
50	49888	100939	4
50	50296	104010	6
50	50112	104640	2
50	50731	103029	7
50	50784	101632	3
50	51840	103072	8
50	52382	103341	2
# ---- map 51: Thiªn NhÉn gi¸o Th¸nh ®éng (173 quai, neo nhiem vu 53312,105312) 
51	53773	104380	3
51	52428	104194	6
51	55015	106807	3
51	55754	104147	4
51	53632	102560	2
51	56161	104644	3
51	51360	102976	2
51	53718	101726	12
51	55265	102259	2
51	56477	103292	2
51	51735	101650	8
51	55485	101948	15
51	52159	101250	5
51	57422	106898	3
51	57828	104038	10
51	58628	105819	4
51	53475	99906	11
51	57504	101728	6
51	55685	100053	11
51	54625	98688	3
51	59104	101792	6
51	57146	99500	6
51	60106	102640	6
51	60854	103526	3
# ---- map 52: Thiªn NhÉn gi¸o Th¸nh ®éng (56 quai, neo nhiem vu 51744,104352) 
52	52832	105088	2
52	53408	104160	2
52	54496	104800	2
52	54432	102976	3
52	54496	106912	2
52	55520	101824	3
52	57024	104633	2
52	58400	103712	2
52	57536	107808	2
52	58432	105856	2
52	56469	99056	2
52	57475	99434	2
52	59107	101973	3
52	60352	105600	2
# ---- map 53: Ba L¨ng huyÖn (812 quai, neo nhiem vu 42944,107072) [DANG BAT]
53	45615	109204	7
53	46397	108905	8
53	45543	110113	11
53	47699	105003	7
53	47563	109970	9
53	47808	104224	8
53	48415	109067	7
53	48581	109846	9
53	49802	109187	9
53	49753	109893	12
53	50746	106894	7
53	51894	105984	8
53	51591	110009	9
53	52782	109223	8
53	52763	109947	15
53	53809	109944	8
53	45455	95861	7
53	45864	93465	6
53	46645	93518	6
53	55742	100986	7
53	53507	96901	8
53	54133	95631	8
53	53540	93741	7
53	56933	93731	8
# ---- map 54: Nam Nh¹c trÊn (146 quai, neo nhiem vu 51776,95008) 
54	50387	95120	3
54	50449	95693	6
54	50296	96721	5
54	49566	95551	7
54	49271	96791	6
54	48696	95828	5
54	48937	96680	6
54	47750	96048	3
54	48736	98137	3
54	47690	96593	5
54	49258	98897	3
54	47801	97599	5
54	48506	99232	5
54	46752	96904	7
54	47686	99078	6
54	46336	97760	5
54	47488	99805	6
54	46361	98950	5
54	48258	100895	4
54	47456	100704	6
54	46868	100879	4
54	47395	101884	5
54	48754	102823	8
54	47894	103018	5
# ---- map 55: §µo Hoa Nguyªn (411 quai, neo nhiem vu 55328,105024) 
55	55494	106862	5
55	54710	107809	5
55	55759	108205	11
55	52862	107230	5
55	50356	108198	5
55	54886	97746	7
55	48742	108253	6
55	53024	97856	5
55	47642	105833	7
55	46961	108278	7
55	51185	96933	5
55	52618	96168	5
55	46775	108797	5
55	47488	99840	5
55	48032	97600	5
55	48704	96960	5
55	54053	94645	5
55	55822	94574	5
55	54932	94540	10
55	50874	94638	6
55	46821	96969	5
55	46655	95678	6
55	47846	94601	6
55	46784	94592	10
# ---- map 56: Hoµnh S¬n (181 quai, neo nhiem vu 51008,102720) 
56	51922	101583	5
56	49402	102053	5
56	50655	100983	8
56	52641	101959	6
56	53012	102799	7
56	51769	100694	6
56	48848	102880	5
56	53302	102843	3
56	51688	104928	5
56	50745	105148	6
56	48436	104077	4
56	50368	105856	4
56	51417	106104	4
56	47590	104798	5
56	51118	106761	5
56	49822	106895	7
56	50654	107846	5
56	48315	109102	4
56	49312	110133	6
56	47174	110153	5
56	49752	111002	4
56	46593	111285	7
56	48530	112301	5
56	46671	112052	4
# ---- map 57: Hoµnh S¬n ®¹i ®×nh (0 quai, neo nhiem vu 50752,102464) 
# ---- map 58: §éc C« KiÕm Ngäa thÊt (0 quai, neo nhiem vu 51456,102144) 
# ---- map 59: Thiªn V­¬ng Bang (362 quai, neo nhiem vu 45600,111104) 
59	47539	103249	7
59	53781	108331	8
59	52697	105902	7
59	52562	104796	7
59	53976	103809	8
59	49017	99845	6
59	58004	104140	6
59	58902	102490	10
59	59788	103730	6
59	58534	100799	7
59	60626	102979	12
59	58730	98939	10
59	60044	99802	7
59	58038	97563	5
59	61387	100712	6
59	59041	97569	9
59	61772	100803	8
59	57423	95704	5
59	60827	97583	6
59	58947	95720	6
59	62112	98942	6
59	58734	95167	5
59	60127	96059	5
59	62046	96709	5
# ---- map 60: Thiªn V­¬ng Bang  (0 quai, neo nhiem vu 51008,102176) 
# ---- map 61: Thiªn V­¬ng §¹i ®iÖn (0 quai, neo nhiem vu 50912,102528) 
# ---- map 62: Thiªn V­¬ng §¹i ®iÖn (0 quai, neo nhiem vu 51552,102464) 
# ---- map 65: Thiªn V­¬ng ®¶o s¬n ®éng (169 quai, neo nhiem vu 51072,104000) 
65	52716	103588	3
65	54567	104995	6
65	49061	100825	6
65	54368	101696	3
65	54637	101240	4
65	56064	102720	3
65	56384	102848	3
65	56125	101767	3
65	56774	100729	6
65	55938	99409	3
65	52626	97393	3
65	57671	101924	3
65	51776	97088	3
65	56003	98895	6
65	52673	97059	5
65	54720	97856	3
65	49568	96768	5
65	53376	96416	3
65	59051	103773	4
65	58752	101088	5
65	59051	102041	4
65	51342	94902	5
65	52677	94802	3
65	53505	94808	5
# ---- map 66: D­íi ®¸y §éng §×nh Hå  (107 quai, neo nhiem vu 51072,102368) 
66	51843	102448	4
66	52416	102466	2
66	53233	102180	2
66	51670	104874	5
66	52992	104128	4
66	53952	102656	2
66	53951	102031	4
66	53670	104591	2
66	54725	101646	5
66	54867	102842	8
66	50686	106308	2
66	50894	106762	5
66	51219	106814	4
66	54717	104960	3
66	55808	101632	4
66	54164	106116	4
66	55752	103754	3
66	56688	101160	3
66	57662	103906	7
66	58599	103904	2
66	58757	101800	5
66	58788	100598	5
66	59276	100328	3
66	59523	102867	3
# ---- map 67: D­íi ®¸y §éng §×nh Hå  (81 quai, neo nhiem vu 50912,102176) 
67	50595	101996	6
67	49871	103179	4
67	49862	103664	4
67	51623	100383	2
67	48708	102146	5
67	50995	99810	2
67	49175	99480	2
67	49970	98891	5
67	48349	99524	2
67	47258	102934	3
67	48436	98992	6
67	47290	100182	3
67	49059	98181	2
67	49268	97968	5
67	46095	101743	3
67	45656	100799	4
67	47643	97625	6
67	46155	98774	2
67	48560	96821	3
# ---- map 68: Thanh Loa ®¶o (105 quai, neo nhiem vu 49440,95104) 
68	49388	96006	2
68	50237	96511	2
68	47428	96752	2
68	51543	96894	4
68	49648	97922	7
68	50843	97810	4
68	48511	98046	4
68	47719	97823	5
68	47066	97549	2
68	46778	97274	2
68	51704	97737	4
68	48967	98607	2
68	49505	98841	2
68	52315	98829	2
68	49602	99989	3
68	51520	99802	3
68	52407	99773	3
68	48893	100856	4
68	49586	101068	5
68	47951	101140	3
68	51911	100920	7
68	48486	101678	5
68	47760	101787	5
68	51250	101790	3
