01D65F7A	2100
01D66831	2100
01D6D950	2100
01D75151	2100
01D84604	2100
01D8556E	2100
01D8D3F7	6041
01D945E0	2100
01DCC491	2100
01DD69A2	2100
01DDBB09	2100
01E03448	2100
01E097A7	2100
01E15CEF	2100
01E181B7	2100
01E3BC45	2173
01E44352	2100
01E49F5B	2100
01E51D7E	2100
01E5FE11	2295
01E65969	2100
01E78E88	2100
01E870C0	2120
01E93C48	2100
01E9735A	2441
01E9FEF1	2100
01EB0097	2234
01EB33D3	2173
01ECB138	2173
01ED9E44	2173
01EDC5FC	2100
01EDD38D	2295
01EF1643	2100
01EF313F	2234
01F03A8D	2100
01F0AC87	2295
01F1429B	2100
01F15D4D	2100
01F3692A	2417
01F5BF00	2100
01F6145B	2234
01F61E31	2100
01F7020D	2100
01F88F3F	2179
01F8E948	2100
01F914D3	2100
01FA6378	2234
01FC0305	2417
01FE9A00	2173
01FEE38D	2100
01FFF93B	2173
02001202	2295
0200209E	2100
0204EE48	2100
0206E42C	2100
02084EF8	2100
020A3353	2173
020AF05C	2100
020B51A7	2100
020BA0C2	2100
020BCDBC	2100
020C06E8	2100
020C7C90	2100
020D2021	2100
020D8254	2295
020D8AC7	2295
020DF49A	2356
020DFE97	2100
02107615	2100
0210C83A	2100
0211CBED	2100
02121D07	2173
021270C2	2238
0212A5FC	2100
02131569	2100
0213820B	2100
0213AB6C	2234
0213C189	2100
02141B4A	2173
0214C2BD	2234
02151532	6162
0215DEC8	2173
02160F86	2234
0216D0B8	2173
021799B8	2100
021828A8	2100
02183DCB	2356
021985B5	2100
0219E0C2	2100
021ADB35	5978
021C8D4B	2356
021CEAA5	2295
021E1631	2100
021ED804	2222
021EEAFD	2234
021F0AF4	2100
0220267E	2173
02203CDD	2100
022094A4	2234
02217163	2100
02217A63	2100
0221B161	2234
02221824	2100
02229CE3	2100
022367B2	2295
02240D3D	2100
0224CA41	2100
0224DE05	2100
02250D0E	2100
02263F4D	2100
02288398	2100
0228A0D6	2100
0229A1A9	2100
0229D26A	2234
022A53AA	2173
022AA1B4	2295
022ADF25	2100
022B5723	2100
022BFDCA	2100
022C37D6	2100
022D8A0B	2100
022D9EA7	2227
022F3D45	2100
0231630B	2100
0231BA1D	2100
02320B5F	2234
02322C5A	2100
0232C408	2100
023326BA	2100
023548CE	2173
0235FC7D	2100
02362838	2100
02363000	2234
0236469B	2173
023660A4	2100
02367B35	2100
02380008	2295
02382FDA	2100
023B3D5D	2100
023B9080	2100
023BF392	2100
023C1F08	2100
023E2903	2100
023E2EAE	2100
023E956A	2100
023ED2FC	2100
023F2138	2173
0240262C	2100
02406406	2100
0241329B	2100
02428A9B	2100
0243DC89	2100
02447C7F	2100
0245FE1A	2100
02478C0D	6236
02487C33	2355
0248E106	2295
024998A0	2600
024A4DBB	2100
024A4FC8	2234
024AE5A9	2215
024AE652	2173
024B642A	2234
024B64C2	2173
024B9321	2173
024F9C3C	2234
0250C11A	2100
02511617	2100
02515231	2100
02521E0F	2100
0253BFDA	2295
02543830	2100
02551B4E	2173
02554772	2100
0256B6BD	2234
02574A68	2100
02577535	2100
0259891A	2234
025A06B4	2100
025A5273	2100
025A56CE	2100
025A7FAA	2100
025B5F61	2100
025B883A	2421
025D87EB	2295
025E8DB8	2100
0260A0A3	2234
026122CB	2100
0261669D	30
02620CA4	2100
0262AFA1	2100
0262F105	2100
0263648A	2100
0263DF0F	2100
0264B713	2100
0264DA98	2295
02652181	2173
026605FD	2100
02679794	86
0268CAB3	2100
0269075D	2100
026A18D8	2100
026AA36C	2100
026B7C5E	2234
026B98BA	2100
026C604E	2100
026CA1DC	2100
026CDFB2	2100
026D3F10	2100
026DE2FA	2417
026E470F	2100
026F2DD1	2356
026F3973	2173
026F91D8	2160
026FD3A6	2100
027055B4	2100
02705713	2100
02721031	2295
027242F3	2100
0272EE9B	2100
0272F419	2100
02739794	2100
0275D748	2100
02788DF0	6296
027BDCF9	2100
027F3195	2100
027F8757	2234
0280B05A	2100
028239A5	2100
0282712F	2100
028294A8	2100
028296E8	2100
02834F3F	2100
02852934	2100
02865D97	2272
02880782	2295
02885E3B	2173
0288FF26	2173
028AFD77	2100
028B057B	2173
028B1E86	2295
028C84A7	2173
0291AD85	2100
0292738D	6248
0293526A	2100
02936DE3	2100
0293E0CE	2100
0294509B	2295
02963721	2100
0296B536	2100
0298BCB9	2100
02993B1B	2100
02996B36	2234
0299C5E8	2100
0299C829	2100
029A2A46	2173
029A3B37	2100
029D0AC2	2173
029DFFAF	2234
029E1D10	2173
029E9AF8	2173
029EB12C	2173
029EE43C	2173
029F62A5	2100
029FE3EB	2100
02A06B02	2100
02A45AF4	2100
02A47FF8	2100
02A4BA2F	2100
02A517C1	2100
02A519C2	2100
02A585BB	2356
02A840A6	2356
02A8AA22	8734
02AA7ABA	2100
02AA9222	2100
02AB2BBA	2100
02AC0208	2100
02AC57E7	2100
02ADBD56	2100
02AE0BC1	2100
02AE0CEF	2100
02AF79D8	8851
02B07746	2173
02B158CA	2100
02B324EF	2100
02B3CECD	2234
02B48828	2100
02B59B36	752
02B5AA5A	2539
02B5B70A	2356
02B9256B	2100
02B9DE0C	2234
02BA3A60	2100
02BD60F3	2100
02BDD4EE	2336
02BE9787	2100
02BED956	2356
02BFC57E	2356
02C114B5	86
02C44F63	2100
02C6D302	2100
02C6DA73	2100
02C7A291	2100
02C7F33F	2173
02C7FC4C	2234
02C8309A	5890
02C8D262	2408
02C91FE4	2100
02CA4E57	2173
02CA65C6	2100
02CAEA11	2100
02CC0D35	2100
02CD7D7D	2322
02CE614F	2100
02CF4CFF	2100
02CF50B8	2173
02D22AC8	2100
02D2BFE1	2295
02D361DD	2100
02D3CDED	2295
02D43252	2173
02D4C617	2100
02D5DDFB	2234
02D60873	2100
02D6ABF5	1083446
02D78AE4	2100
02D91433	2173
02D96C86	2295
02DA9FAD	2234
02DAA711	2100
02DAAA56	2173
02DB1906	2100
02DB4C94	2100
02DD8049	2100
02DDF23A	2100
02DE3437	2100
02DE604F	2100
02DF0F24	2234
02DF53F3	2100
02E08398	247
02E0E005	2100
02E13DD9	125
02E33D23	2356
02E396BB	292
02E3D4D5	2196
02E42A80	2100
02E4411C	2100
02E4475B	2100
02E5CD87	2100
02E6168D	125
02E78D0C	2173
02E7D0A8	2100
02EAA7C5	2330
02EB28EB	2100
02ECACA2	2100
02ED2165	2100
02EDE2D5	6306
02EE1A7B	2100
02EE397A	2234
02EE53B7	2100
02EEB49B	2100
02EF1DDF	2295
02F0186D	2100
02F08250	2100
02F17364	2173
02F35DE1	2234
02F50B31	2295
02F50F58	2100
02F56DBC	2173
02F69AC5	2100
02F78780	2100
02FAAB41	2173
02FAD791	2100
02FBC006	2100
02FBD06F	2100
02FCBB34	2173
02FD7527	186
02FDA4BB	2234
02FDCE26	2173
02FDD4A6	2100
02FE061D	2100
0300F528	2356
0300FF5C	2100
03012D4B	2100
03013C66	2100
03027633	2100
03028B69	2100
0303153B	2100
0303B0FB	2194
0303D82A	2173
03044D59	2100
0305A41F	2100
03068167	2100
030696A8	2100
0307338D	2173
030750D2	2234
0307BC08	86
030943C9	2234
0309EDAD	2295
030A0CA9	2100
030A4102	2100
030AFB50	2100
030B7649	2100
030BD1D9	2100
030C2B75	2173
030E99CB	2417
030F3008	2173
030FA82D	2100
0311F80C	2100
031284EC	2100
0312E19D	2100
03135D5F	2100
03144E3A	2100
0315A75E	2100
0315ACD9	2100
0315C7FF	2100
031762F2	2100
03177159	2478
031B543F	2234
031BE68A	2100
031C83E9	2100
031D19E3	2295
031D4109	2100
031D7A03	2100
03214D8E	2295
03217566	2100
0321970C	2100
0321BD23	2100
0321F7AD	2100
03229CE3	2100
03231185	2100
032373A0	2100
03251D55	2234
03253AD1	2100
0325AF73	2173
032631C6	2100
0326A1D9	2100
0326FC3E	2100
03281821	2100
0328371A	2100
032914B0	2295
03297F5A	2100
032A4021	2356
032C8A2E	2100
032C9120	2100
032C91F6	2100
032DE8F8	2100
032E1DA7	2100
03308A2B	2100
0330B72A	2100
03310C64	2295
033195BA	2234
03320F61	2100
03332624	2100
0334F346	2295
0336EA4B	2100
03379C42	2478
03383903	2295
0338579A	2100
033A82F2	86
033CF24D	2100
033DAB93	2402
033E2394	2100
033F073C	2234
033F5ED3	2100
033F6AD3	2100
033FBFA2	2100
034068FD	2100
0340EE90	2100
03414187	2173
03418B3F	2100
034351FD	2100
034427E5	2100
03449F6A	2173
03450B3F	2100
03452E62	2295
0345E779	2234
03476E24	2100
0348030E	2234
034A74DC	2100
034BB818	2100
034D38EF	2100
034DD46E	2295
034E1BFA	2173
034E60E1	2173
034FE463	2100
0351AB9F	5805
035260E6	2100
03532664	2173
03532AB5	2100
035440E7	2100
03544653	2356
035597E6	2173
0355C073	2100
0355F348	2100
03566C3E	2295
03566D12	2100
0356A259	2100
0356ACFB	2100
03573728	2100
0357B298	2100
0358EF4B	2100
035941F5	2100
035956DC	5738
0359EB27	127
035A9562	2100
035ADF54	2192
035B5FF3	2100
035BF587	2356
035C1C27	2356
035CF886	2100
035D110D	2100
035D97B2	2100
035DBC8E	2100
035EE966	2100
035EEEB5	2243
035FC0B3	2100
0361B45D	2295
03622619	2234
0362D3AB	2100
0364B39A	2100
036577A0	2234
036841E7	2100
0368DD53	2234
0369C4A5	2100
036AFE47	2173
036B590D	125
036CA62D	2100
036D0CE0	2100
036D542A	2100
036E88EC	2234
037012E6	357
0370B13A	2295
03710CEE	2100
03710FC2	2173
03712C30	2295
0372A931	2100
0374DC03	2100
037555D7	2100
0375AB46	2295
037600AB	2100
03761AC1	2417
0376525B	2295
0376B820	2100
0377455E	2173
03788D91	2100
03792A08	2100
03793290	2100
03795F06	2100
037B4227	2100
037CA17D	2100
0380E69C	2160
03813AD3	2234
03840C33	2144
0385C10C	2100
0385E0D6	2100
038611D8	2295
0386FDED	2295
038715D2	2100
0387A0AB	2234
0388035E	2100
0388E9A5	2173
0389006D	2100
03898146	2100
038A8F22	2100
038AA3DE	2100
038AD5B9	2173
038C162A	2100
038C8068	2100
038D108B	2100
038D1215	2355
038D403B	2100
038E4D46	2100
038EAB60	2100
038F10D5	2234
038F8229	2100
03903EBF	2295
03908805	2173
0392EF55	2100
0394012A	2176
03943CDF	2100
0394D1C3	2100
0395B616	2173
0397B88E	2100
0398378E	2501
03990201	2295
0399DA81	2100
039AF692	6043
039B796C	2100
039C31C9	2100
039C5D63	2100
039CBD26	2234
039D7378	2100
039E965B	5672
03A1115E	2100
03A1B0A5	2234
03A22802	2100
03A261C5	2100
03A26A86	2100
03A45A8B	2100
03A60BD8	2100
03A64D4B	2356
03A66679	2100
03A6ECEB	2100
03A6F385	2100
03A70487	2539
03A7A6FA	2100
03AA1BBB	2100
03AAD655	2100
03ABF189	7316
03AD5E5A	2356
03ADC96B	2100
03ADD36E	2160
03AE51C1	2100
03AF06CA	2295
03B0282F	2100
03B03A3B	2173
03B27C1D	2478
03B2DB2B	2100
03B382DC	2356
03B3BD19	2100
03B456FE	2229
03B4DE3B	2100
03B56665	2100
03B57A96	2356
03B59A72	2173
03B63BF0	2179
03B69197	2100
03B92824	2100
03B96D9A	2225
03B9B81F	2100
03B9F937	2173
03BB1155	2234
03BB4591	2100
03BBCD67	2234
03BC6FFD	2100
03BCC0DA	2173
03BDED4B	2234
03BE7F68	2173
03BFC49E	2100
03C04B79	2100
03C0AA77	2100
03C13E71	2100
03C320E0	2173
03C3D22F	2100
03C497CE	2234
03C4FF03	2100
03C5D0B9	2100
03C71C56	2173
03C826B2	9165
03CBDF87	2100
03CC4664	2173
03CCB14B	2100
03CEB1C0	2295
03D01832	2100
03D1A7CB	2100
03D1BCB1	2173
03D22C9B	2100
03D279E4	2100
03D2934D	2100
03D31FA8	2173
03D3D22B	2295
03D583BA	2234
03D5BAB7	2100
03D5E765	2481
03D72231	2100
03D7D8BD	2270
03D85183	327
03D8A903	2234
03D8AB04	2100
03D910C3	2173
03DA2BF2	2100
03DA998A	2234
03DB3D4C	2100
03DB9C6D	2234
03DD6D0F	2100
03DDFA32	2478
03DF79CD	2100
03E0FAF8	2100
03E35B67	2100
03E42A0E	2173
03E4DF0C	2100
03E5C3F7	2100
03E67C40	2173
03E72B90	2100
03E86C0A	2100
03E8CD7B	2100
03E93980	2100
03E97ED3	2100
03EA2733	2234
03EB07C6	2478
03EC6888	2234
03ECABB1	2100
03ECD766	2100
03ED4F1D	2100
03EE0205	2100
03EEAD35	2100
03EECC72	2356
03F0265F	2100
03F155DD	2173
03F17390	2100
03F1901E	2100
03F1B021	2100
03F1B6DC	2100
03F1FFEC	2100
03F29DA3	2331
03F2C1B0	2100
03F3C2FC	2295
03F3CFFC	2321
03F45EBB	2100
03F5E3BA	247
03F9737C	2417
03FA0CDD	2234
03FA2E4C	2100
03FA4AFB	2100
03FBD886	2355
03FC0033	2100
03FC04CB	2100
03FC2777	2100
03FC3A0E	2100
03FC6E60	2100
03FE00C9	2295
03FE1C49	2100
03FE2B5C	2100
03FEC2AD	2173
03FF1FC2	2173
04008BB0	2100
04009473	2100
04011479	2100
0401E1C3	2100
0402F3E1	2100
040352E9	2100
04048265	2478
0404E225	2173
04068645	2100
040756B3	2100
040894A8	2215
04091627	2100
040B1894	2234
040CABB2	2100
040E508B	2100
040EB7F2	2295
0412AC93	2234
041495DF	2421
0415D82B	2234
0416D425	2100
04170192	2100
04171396	2100
04174AD4	2100
041791E5	2100
04186463	2234
0419156F	2100
04197A81	2100
041A81B0	2100
041A9B3E	2173
041BB0BF	2100
041BC35F	2173
041BF144	2100
041C32B3	2100
041D6AC1	2417
041DB32F	2100
041DECC0	2173
041ECCBA	308
041F7078	2234
0421630A	2234
04218731	2100
04225010	2100
0422A0B5	2173
0422A525	2100
0422BC0F	2100
04244E7F	2234
0425032D	2100
04254FB9	2173
0426231F	2173
0426B4CF	2173
0426BBE2	2100
0428F2CF	2100
042A1EFE	2173
042B13D0	2356
042B850C	2100
042BA794	6167
042DA5C3	2100
042DEB02	2100
042E826A	2100
042E9F61	186
042F6672	2100
042F8A9F	2100
04304A0D	2100
0433D52E	2234
0433FE2B	2100
043677C2	2100
04367F99	2100
0436A9A5	2100
0437866F	2356
04396634	2100
043A3B91	2100
043A637C	2100
043AA6F0	2100
043CA1B5	2173
043CEC8F	2173
043D2EF5	2100
043D4916	2320
043D90E0	2100
043E1F5D	2234
043E21DB	2234
043E3A87	2295
043FD729	2356
04404913	2100
04417279	2100
0441B0CA	2100
0441F37D	2100
044402DA	2100
0444BB55	757
0444F803	2100
044536EB	2295
044607E6	2100
044669F6	2100
0446DA7A	2100
04473455	2173
0447B082	2192
044ACC8F	2100
044C868E	2327
044DFEDF	2100
044F73ED	2100
0452FA65	2100
04547A72	2100
04564220	2100
0456626B	2100
045712E7	2100
04586EF6	2100
04590600	2100
045B370E	2100
045B3E4E	2100
045B4FEE	2295
045B8F61	7572
045BAAF7	2215
045C5C3D	2100
045C67B6	2100
045CD72F	2100
045D415E	2100
045D5527	2234
045FB818	2100
0460754B	2173
0460CB59	2100
046117F2	2417
046118CA	2100
0461B71D	2173
04620AF9	2100
04629C10	2100
0465E1F8	2100
046606BC	2100
046688E6	2100
0468E5B1	2100
046B5B56	2100
046D2F83	2356
046DBCFE	2100
046DE7C9	2100
046E1567	2100
047042DF	2356
047080C6	2100
0470E132	2100
04724B23	2100
04733CDB	2100
047526F9	2100
047547C2	2100
0476C937	2417
047703F2	2100
0477440D	2100
0479B8DC	2234
0479CAF2	2173
0479DBA8	2356
047A013F	2234
047A35F8	2100
047A4893	2234
047A6E04	2100
047B6634	2234
047BCC33	2100
047BE7F1	5810
047CE424	2100
047D22C3	2100
047D3FF5	2234
047F4E05	2100
048076CE	2100
04809D23	2100
0480F792	2173
048218DD	2100
04824E5A	2356
0482AEEF	2100
048498C9	6406
04850E89	2295
04855E2F	2100
0485FA8A	2100
0486C9D3	2100
0486F8E7	2234
04875EA2	5248
048851BB	2234
048A0F60	2209
048A9991	2295
048E0A07	2100
048E760E	2173
048EAB8A	2100
048F6BF8	2100
04915E69	2173
04920A82	2100
04920E78	2295
0493B119	2100
04948643	2100
0494F5B0	2100
04952A88	2100
0497E0CC	2100
04986EF6	2173
0498AEF1	2100
04995A8B	2173
04999B2B	2100
049C34BA	2100
049C89DF	2100
049CE7EE	247
049D3BBF	2100
049E81AB	2100
